reviewer_id,asin,reviewer_name,helpful,helpful_ratio,review_text,overall,summary,unix_review_time,review_time,review_date,cleaned_text,processed_text,formatted_date,review_length,word_count,category,main_category,description,title,brand,price,manual_sentiment,vader_score,textblob_score,neutral_confidence,sentiment
A33ISBVKZOUF38,B00CYX54C0,P. White,"[0, 0]",0.0,"The keyboard layout is not as good as the 7000 model, but it is a great alternative to the $300+ price tag of that wireless desktop system.  It's wireless connectivity and space bar however are better than the 7000.  If you are a programmer and use your keyboard a lot though and have to have wireless, I would recommend splurging on the 7000.  The 7000 is the best keyboard/mouse combination that I have ever used.",4,"Good, but a little strange on the layout.",1405987200,"07 22, 2014",7/22/2014,the keyboard layout is not as good as the model but it is a great alternative to the price tag of that wireless desktop system its wireless connectivity and space bar however are better than the if you are a programmer and use your keyboard a lot though and have to have wireless i would recommend splurging on the the is the best keyboardmouse combination that i have ever used,keyboard layout not good model great alternative price tag wireless desktop system wireless connectivity space bar however better than programmer use keyboard lot though wireless would recommend splurging best keyboardmouse combination ever used,22-Jul-14,415,75,"Electronics|Computers & Accessories|Computer Accessories & Peripherals|Keyboards, Mice & Accessories|Keyboard & Mouse Combos",Computers,"The Sculpt Ergonomic Keyboard and Mouse is built on advanced ergonomic design. Sculpt Ergonomic Desktop is built on advanced ergonomic principles, with a split keyboard layout that keeps wrists and forearms in a relaxed position, and a cushioned palm rest to provide wrist support. The domed keyboard shape works to reduce and correct wrist pronation that can cause pain and limited mobility. True comfort for lasting productivity - Sculpt Ergonomic Desktop is designed for productivity, with an eye on ergonomic excellence. By providing a relaxed, comfortable computing experience, it enables you to work without the stress, strain, and discomfort of other keyboards and mice you may have used in the past. Its all in the angles - The natural arc keyboard layout follows the curve of your fingertips for a more natural way of typing. Reverse tilt design positions the keyboard at the correct angle to give you a straight, neutral wrist position. Additionally, the shape of the mouse is designed for maximum wrist comfort. Plus its Windows button provides one-touch access to the Windows Start Menu. Dimensions for Keyboard: Length: 15.4"" / 392mm x Width: 8.96"" / 228mm. Dimensions for Mouse: Length: 3.87"" / 98.2mm x Width: 3.13"" / 74.9mm. Dimensions for Number Pad: Length: 5.21"" / 132mm x Width: 3.65"" / 92.8mm.",Microsoft Sculpt Ergonomic Wireless Desktop Keyboard and Mouse - L5V-00001,Microsoft,2.85,positive,0.5994,0.48750000000000004,0.0,positive
A2KHRJZDOQUK4Y,B00CYARTL2,Andrew C,"[0, 0]",0.0,"Worked great!  I used this on vacation to backup my photos from my sd card to the Micro SD card in my Galaxy S4.  So if god forbid, my camera was stolen, I had my photos backed up to my cell phone.I bought a 64gig micro sd card for my Galaxy s4, so there is plenty of space.  Check out the youtube videos of how it works, very helpful on vacation.  I think it works so you can have a usb keyboard or mouse on your phone or tablet too.",5,Worked great! I used this on vacation to backup my ...,1405987200,"07 22, 2014",7/22/2014,worked great i used this on vacation to backup my photos from my sd card to the micro sd card in my galaxy s so if god forbid my camera was stolen i had my photos backed up to my cell phonei bought a gig micro sd card for my galaxy s so there is plenty of space check out the youtube videos of how it works very helpful on vacation i think it works so you can have a usb keyboard or mouse on your phone or tablet too,worked great used vacation backup photos sd card micro sd card galaxy s so god forbid camera stolen photos backed cell phonei bought gig micro sd card galaxy s so there plenty space check youtube videos how works very helpful vacation think works so can usb keyboard mouse phone tablet too,22-Jul-14,434,90,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,positive,0.6435,0.5,0.0,positive
A890CBZ5DQKRG,B00GAHI7A2,Herman,"[0, 0]",0.0,"Utter junk. The protector already had a lot of scratches on it right out of the box. You cannot remove the sticker from it so a part of your screen will be blocked by it. It is impossible to remove the air bubbles once applied, and the application card scratches the protector without doing any good.I don't recommend this product. Don't waste your money!",1,Worst screen protector I've ever bought.,1405987200,"07 22, 2014",7/22/2014,utter junk the protector already had a lot of scratches on it right out of the box you cannot remove the sticker from it so a part of your screen will be blocked by it it is impossible to remove the air bubbles once applied and the application card scratches the protector without doing any goodi dont recommend this product dont waste your money,utter junk protector already lot scratches right box cannot remove sticker so part screen will blocked impossible remove air bubbles applied application card scratches protector without any goodi dont recommend product dont waste money,22-Jul-14,355,64,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,negative,-0.2211,-0.14523809523809522,0.0,negative
A356ESEFLPOU6Y,B00GTGETFG,H. Hensel,"[0, 0]",0.0,"So far so good.  The power cord is long enough that there isn't ever an issue with placement of a plug in.Every port seems to work just fine, charging at a fairly quick pace.  I think the ""PowerIQ"" technology works almost a little too well because it doesn't seem to charge my LG G2 quite as fast as a typical 2 amp plug , but it juices up my Galaxy Note 3 (which needs a full 2 amps to get charged in a reasonable time) extremely fast, as fast or faster than it's OEM plug.Overall, I'm pleased with the purchase.I've been a big fan of Anker products.  Their products look very high quality and typically perform very well.  When they don't, their customer service is second to none, and that is what keeps me buying from them.",4,Very solid charger,1405987200,"07 22, 2014",7/22/2014,so far so good the power cord is long enough that there isnt ever an issue with placement of a plug inevery port seems to work just fine charging at a fairly quick pace i think the poweriq technology works almost a little too well because it doesnt seem to charge my lg g quite as fast as a typical amp plug but it juices up my galaxy note which needs a full amps to get charged in a reasonable time extremely fast as fast or faster than its oem plugoverall im pleased with the purchaseive been a big fan of anker products their products look very high quality and typically perform very well when they dont their customer service is second to none and that is what keeps me buying from them,so far so good power cord long enough there isnt ever issue placement plug inevery port seems work just fine charging fairly quick pace think poweriq technology works almost little too well doesnt seem charge lg g quite fast typical amp plug juices galaxy note needs full amps get charged reasonable time extremely fast fast faster than oem plugoverall im pleased purchaseive big fan anker products products look very high quality typically perform very well when dont customer service second none keeps buying,22-Jul-14,735,137,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,positive,0.9047,0.15985087719298247,0.0,positive
A2VW4RVOP6GN04,B00DVFLJDS,Chad Williams,"[0, 0]",0.0,I am very happy after this purchase and will continue to support this line. The hardware is great and runs all of my apps with ease. The latest Android updates are a nice plus. Easy to use.,5,The best tablet line out there.,1405987200,"07 22, 2014",7/22/2014,i am very happy after this purchase and will continue to support this line the hardware is great and runs all of my apps with ease the latest android updates are a nice plus easy to use,very happy purchase will continue support line hardware great runs all apps ease latest android updates nice plus easy use,22-Jul-14,189,37,Electronics|Computers & Accessories|Computers & Tablets|Tablets,Computers,"Black; Touch Screen; 7"" WUXGA (1920*1200), 400 nits, LED backlight IPS panel with Corning Fit Glass; Qualcomm Snapdragon S4 Pro 8064 1.5GHz, L2 2MB, Quad-Core; 2GB DDR3LM-1066; Adreno 320, 400MHz; 16GB Flash; No Optical Drive; Android 4.3 (Jelly Bean); 802.11ABGN; 1.2 Mega Pixel & 5.0 Mega Pixel Webcams; Bluetooth 4.0; 15Wh, 3950mAh, non-removable polymer battery (10 hours); Comes with Adapter & power plug, Manual, Warranty card, Cleaning Cloth; 1 Year North America Warranty|   ","Nexus 7 from Google (7-Inch, 16 GB, Black) by ASUS (2013) Tablet",Asus,204.99,positive,0.9583,0.6666666666666666,0.0,positive
A38RMU1Y5TDP9,B00HMRDKO2,"Bob Tobias ""Robert Tobias""","[0, 0]",0.0,"The sound quality is excellent.  The bass is rich without being “boomy”.  The highs are clear and crisp without sounding tinny.For on-the-ear headphones these do an excellent job of blocking out external noise.  Maybe it is due to the extremely soft ear cushions that seem to melt onto my ears.  Sounds sappy, I know, but that’s how they feel.Besides the comfortable ear cushions, these headphones are very light.  The combination means I can wear them for hours without the slightest discomfort.The controls are easy to operate.  Instead of small round buttons you get five flat panels and each provides a small “click” as confirmation that it has been pressed.The headphones were sent so I could provide you with this review.",5,Surprisingly good,1405987200,"07 22, 2014",7/22/2014,the sound quality is excellent the bass is rich without being boomy the highs are clear and crisp without sounding tinnyfor ontheear headphones these do an excellent job of blocking out external noise maybe it is due to the extremely soft ear cushions that seem to melt onto my ears sounds sappy i know but thats how they feelbesides the comfortable ear cushions these headphones are very light the combination means i can wear them for hours without the slightest discomfortthe controls are easy to operate instead of small round buttons you get five flat panels and each provides a small click as confirmation that it has been pressedthe headphones were sent so i could provide you with this review,sound quality excellent bass rich without boomy highs clear crisp without sounding tinnyfor ontheear headphones excellent job blocking external noise maybe due extremely soft ear cushions seem melt onto ears sounds sappy know thats how feelbesides comfortable ear cushions headphones very light combination means can wear hours without slightest discomfortthe controls easy operate instead small round buttons get five flat panels each provides small click confirmation pressedthe headphones sent so could provide review,22-Jul-14,757,120,Electronics|Headphones|Earbud Headphones,Home Audio & Theater,"Features |Easy Pairing and Strong Signal: our Bluetooth earbuds wireless earpieces adopt advanced Bluetooth 4.2 and EDR technology, provide you superior sound quality. |Hands-Free Phone Call & Music Playing. |Long Battery Life: Up to 5-6 hours of talking/playing music, and 100 hours standby time for one full charge that takes about 1-2 hours. |Smart Power Off Design: If the Bluetooth wireless earbuds are far away from the Bluetooth device or the Bluetooth device is power off or has closed the Bluetooth function, the wireless earbuds Bluetooth will shut off after 5 minutes. |Language Prompt of Bluetooth headphones wireless: can switch to Chinese or English. |Specifications |Bluetooth: Dual-mode Bluetooth V4.2 + EDR |Transmission Distance: 12m(39 feet) |Working Time: Using one wireless earbud: 5-6 hours; Using both Bluetooth earbuds: 4-5 hours(Support incoming call number, IOS system power display) |Standby Time: 100 hours if one Bluetooth wireless earbud on, 60 hours if both wireless earbuds on |Charging Case Battery Capacity: 950mAh |Bluetooth Wireless Earbud Battery Capacity: 65mAh rechargeable li-ion battery |Compatible Devices: all Bluetooth enabled IOS & Android Devices, like Apple iPhone 6/6s/7/7s/7 Plus/8/X, iPad, Samsung, Sony. HTC,etc. |Package List |1 Pair x Wireless Earbuds Bluetooth Earphones Earpieces with Microphone|1 x Headset Charging Case |1 x Micro USB Cable |1 x User Manual","Bluetooth Earbuds, White Wireless Earbuds in-Ear Headphones Hands Free Noise Cancelling Headset Compatible with IPhone XR X 8 8plus 7 7 Plus 6 6plus Samsung Galaxy S9 S8 Huawei & Other Android Divices",Rokit Boost,59.99,positive,0.9084,0.2104901960784314,0.0,positive
A2YL0DG11VA95,B00DWGM2IM,Stu Shipp,"[0, 0]",0.0,"It's very pretty and protects my keyboard quite well, but there are some disadvantages to using this.  Firstly, one aspect of a Macbook is that they pull air through the keys on the keyboard as an air-intake to cool the motherboard and CPU inside the computer.  If you use this it'll inhibit that air-flow (I didn't know this when I bought mine).  I use mine now on my bluetooth wireless keyboard.The only things I really dislike about this protector, is it actually makes typing a bit squishy.  It takes some getting used to.  But, if you're a fast typer, like myself, you'll notice right away that when you type, the material of the cover makes it feel like you're typing through... well... silicone, lol.  It feels like your keys are squishy and not as pronounced as when you strike the plastic keys underneath.  Just a heads up.But I do love the color and am very happy with it.  Just, some unexpected side-effects of its use :)",4,Great -- But makes pressing my keys feel strange lol,1405987200,"07 22, 2014",7/22/2014,its very pretty and protects my keyboard quite well but there are some disadvantages to using this firstly one aspect of a macbook is that they pull air through the keys on the keyboard as an airintake to cool the motherboard and cpu inside the computer if you use this itll inhibit that airflow i didnt know this when i bought mine i use mine now on my bluetooth wireless keyboardthe only things i really dislike about this protector is it actually makes typing a bit squishy it takes some getting used to but if youre a fast typer like myself youll notice right away that when you type the material of the cover makes it feel like youre typing through well silicone lol it feels like your keys are squishy and not as pronounced as when you strike the plastic keys underneath just a heads upbut i do love the color and am very happy with it just some unexpected sideeffects of its use,very pretty protects keyboard quite well there some disadvantages using firstly one aspect macbook pull air keys keyboard airintake cool motherboard cpu inside computer use itll inhibit airflow didnt know when bought mine use mine now bluetooth wireless keyboardthe only things really dislike protector actually makes typing bit squishy takes some getting used youre fast typer like youll notice right away when type material cover makes feel like youre typing well silicone lol feels like keys squishy not pronounced when strike plastic keys underneath just heads upbut love color very happy just some unexpected sideeffects use,22-Jul-14,932,166,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,positive,0.9703,0.33422619047619045,0.0,positive
ATVBECIRMHZ8E,B00DIFIM36,JAM,"[0, 0]",0.0,Good to Very Good Antenna. Good because it works and gets most all the channels I watch. Very Good because it works better than my old RCA antenna. Only reason I didn't rate it five stars is because channels still lose reception when an airplane passes by. But I don't know if that's the antenna's fault or the airplane's static interference.,4,I really like this antenna,1405987200,"07 22, 2014",7/22/2014,good to very good antenna good because it works and gets most all the channels i watch very good because it works better than my old rca antenna only reason i didnt rate it five stars is because channels still lose reception when an airplane passes by but i dont know if thats the antennas fault or the airplanes static interference,good very good antenna good works gets most all channels watch very good works better than old rca antenna only reason didnt rate five stars channels still lose reception when airplane passes dont know thats antennas fault airplanes static interference,22-Jul-14,342,61,Electronics|Accessories & Supplies|Audio & Video Accessories|Antennas|TV Antennas,Home Audio & Theater,An Amazon Brand.,AmazonBasics Ultra-Thin Indoor HDTV Antenna - 25 Mile Range,AmazonBasics,,positive,0.881,0.5355555555555555,0.0,positive
A3INIL5S7HNKB5,B00DWMPM92,"glauber ""glauber""","[0, 0]",0.0,"I don't know how this product could be better. Everything about it is well designed and well executed. Mine stopped working after 3 weeks of hard use, and the vendor replaced it for free. Excellent customer support.",5,"Great product, excellent support",1405987200,"07 22, 2014",7/22/2014,i dont know how this product could be better everything about it is well designed and well executed mine stopped working after weeks of hard use and the vendor replaced it for free excellent customer support,dont know how product could better everything well designed well executed mine stopped working weeks hard use vendor replaced free excellent customer support,22-Jul-14,215,37,"Electronics|Computers & Accessories|Computer Accessories & Peripherals|Keyboards, Mice & Accessories|Keyboards",Computers,"Enjoy the supreme convenience and ease of portable typing with the Universal Foldable Bluetooth Keyboard. The versatile blue keyboard is compatible with a bevy of Bluetooth enabled tablets and smartphones, including iPad devices, iPhone devices, and Samsung Galaxy S devices. The keyboard features a sleek folding design that allows for the utmost in portability, and the protective shell functions as a stand that holds Android and iOS devices at an optimal angle for typing. The keyboard includes a rechargeable lithium battery and has a running time of 44 hours. With a standby time of 30 days, the keyboard is ready for extended use. The keyboard comes with a charging cable. The Universal Foldable Bluetooth Keyboard pairs with devices quickly and easily, ensuring users are always moments away from fast keyboard access.",iWerkz Universal Foldable Bluetooth Keyboard (44652PI),iwerkz,,positive,0.926,0.40208333333333335,0.0,positive
A172Z5HWMPOS7G,B00BHLJHPU,Larry Gonzalez,"[0, 0]",0.0,"Still using it, works good but no real padding for a laptop.However it still in good shape and no problems at all.",4,Good product,1405987200,"07 22, 2014",7/22/2014,still using it works good but no real padding for a laptophowever it still in good shape and no problems at all,still using works good no real padding laptophowever still good shape no problems all,22-Jul-14,114,22,"Electronics|Computers & Accessories|Tablet Accessories|Bags, Cases & Sleeves|Cases",Computers,No description available,Duzign Rover Messenger Bag (Light Brown) for 11 Inch MacBook Air + Pocket for Apple iPad,Sunzel,,positive,0.7057,0.4333333333333333,0.0,positive
A1VP1KVX7Y4PHQ,B00IRUS6VK,"James T. Barringer ""Just the facts, Ma'm""","[0, 0]",0.0,"i got two of these to create bootable drives (1 Windows, 1 Ubuntu) for my Dell Venue 8 Pro tablet (a Windows 8 tablet).  This tablet has a single micro USB port, and it is great to be able to use this with the standard USB ports on my other PCs.Even with both standard and micro USB connectors, combined this is still a nice tiny physical drive, and very, very cheap.  I also got a 64 gig in the same model for general use.  I paid about $6 per for 8 gigs, which seems like a very good deal - especially for dedicated bootable drivesThis is one of the things I hate about Apple tablets  - can't use good inexpensive memory devices like this, and they want to rip you off on the internal memory upgrades.",5,Great for bootable drives for tablets. Using for a Dell Venue 8 Pro - for the Windows 8 backup drive.,1405987200,"07 22, 2014",7/22/2014,i got two of these to create bootable drives windows ubuntu for my dell venue pro tablet a windows tablet this tablet has a single micro usb port and it is great to be able to use this with the standard usb ports on my other pcseven with both standard and micro usb connectors combined this is still a nice tiny physical drive and very very cheap i also got a gig in the same model for general use i paid about per for gigs which seems like a very good deal especially for dedicated bootable drivesthis is one of the things i hate about apple tablets cant use good inexpensive memory devices like this and they want to rip you off on the internal memory upgrades,got two create bootable drives windows ubuntu dell venue pro tablet windows tablet tablet single micro usb port great able use standard usb ports other pcseven both standard micro usb connectors combined still nice tiny physical drive very very cheap also got gig same model general use paid per gigs seems like very good deal especially dedicated bootable drivesthis one things hate apple tablets cant use good inexpensive memory devices like want rip internal memory upgrades,22-Jul-14,703,136,Uncategorized,Uncategorized,No description available,Untitled,Unknown Brand,,positive,0.9284,0.18138655462184877,0.2,positive
A1UMSB7LAW0RIR,B00J4O573S,"mom2twoboys ""Writer, Reader & Mage""","[0, 0]",0.0,"I absolutely LOVE LOVE LOVE this! It makes so much more sense than similar models. Its easy to use, works perfectly, and keeps kids entertained. In my house, or should I say, in my car...that means keeping them QUIET!!!!",5,You need this. It’s great!!!,1405987200,"07 22, 2014",7/22/2014,i absolutely love love love this it makes so much more sense than similar models its easy to use works perfectly and keeps kids entertained in my house or should i say in my carthat means keeping them quiet,absolutely love love love makes so much more sense than similar models easy use works perfectly keeps kids entertained house should say carthat means keeping quiet,22-Jul-14,220,39,"Electronics|Computers & Accessories|Tablet Accessories|Bags, Cases & Sleeves|Cases",Computers,"Speck's ShowFolio for iPad mini and iPad mini with Retina Display creates an easy-in-car viewing experience while providing protection for your iPad mini. Simply pull out the fold-away clips and attach the ShowFolio to the seat headrest posts on most cars. You have a simple way to provide rear passenger video viewing. When not in use for entertainment, the ShowFolio shifts into a tri-fold stand for a variety of angles, or folds over the iPad mini for complete protection. Made with the Shift Modular System that allows you to change Frames, Covers and Backs to optimize your iPad mini functionality.",Speck Products ShowFolio Case for iPad mini with Retina Display (SPK-A2779),Speck,,positive,0.9757,0.4291666666666667,0.0,positive
A19B9OV0K3AOY2,B00DMCVKMU,"R. Farnsworth ""RF""","[0, 0]",0.0,Can't really rate it as the one I received was defective.,2,Two Stars,1405987200,"07 22, 2014",7/22/2014,cant really rate it as the one i received was defective,cant really rate one received defective,22-Jul-14,57,11,Electronics|Computers & Accessories|Networking Products|Network Adapters,Computers,"Detail Specifications Board Form Factor PCIe Half Mini Card/ M.2 (NGFF) Supported Operating Systems Win7, Win8, Linux Networking Specifications TX/RX Streams:2x2 Bands:2.4 GHz, 5 GHz Max Speed:300/867 Mbps Wi-Fi CERTIFIED:802.11 ac Compliance:FIPS, FISMA Integrated Bluetooth:Yes System Interface Type:PCIe/ USB Advanced Technologies Intel Wireless Display:Yes 4G WiMAX Wireless Technology:No Supported Under vPro:Yes Intel Smart Connect Technology:Yes Weight: 0.13 lb Warranty Information: Intel 1-year limited.

Intel Wi-Fi Products
Regulatory information regarding hardware installation or upgrade

Installation or use of Intel wireless adapters is subject to country-specific legal regulations. In certain countries, these products can only be installed in systems that have a system-level regulatory approval. This approval must be obtained by the manufacturer of the system (OEM/ODM) or the installer of this device. Before installing this device into a system, you must contact the manufacturer of the system, and determine if the product is approved for use in a specific system in a specific country. You are also required to follow the manufacturer's post-approval requirements.

If the manufacturer does not have the necessary approvals, the party installing the device is responsible for those approvals. Installing these adapters in an unauthorized system may be illegal.

The end user is not authorized to install these wireless adapters. They can only be installed by the manufacturer or its authorized representative.

This applies to:

Intel Centrino Advanced-N + WiMAX 6250
Intel Centrino Advanced-N 6200
Intel Centrino Advanced-N 6205
Intel Centrino Advanced-N 6205 For Desktop
Intel Centrino Advanced-N 6230
Intel Centrino Advanced-N 6235
Intel Centrino Ultimate-N 6300
Intel Centrino Ultimate-N 6300 and Intel Centrino Advanced-N 6200 products
Intel Centrino Wireless-N + WiMAX 6150
Intel Centrino Wireless-N 100
Intel Centrino Wireless-N 1000
Intel Centrino Wireless-N 1030
Intel Centrino Wireless-N 105
Intel Centrino Wireless-N 130
Intel Centrino Wireless-N 135
Intel Centrino Wireless-N 2200
Intel Centrino Wireless-N 2200 For Desktop
Intel Centrino Wireless-N 2230
Intel Dual Band Wireless-AC 7260
Intel Dual Band Wireless-N 7260
Intel PRO/Wireless 2100 Network Connection
Intel PRO/Wireless 2100A Network Connection
Intel PRO/Wireless 2200BG Network Connection
Intel PRO/Wireless 2915ABG Network Connection
Intel PRO/Wireless 3945ABG Network Connection
Intel WiFi Link 5300 and Intel WiFi Link 5100 products
Intel WiMAX/WiFi Link 5350 and Intel WiMAX/WiFi Link 5150 products
Intel Wireless WiFi Link 4965AGN",Intel Dual Band Wireless-Ac Hmc + Bt,Intel,,positive,-0.4404,0.2,0.6,neutral
A22RYPT1RCACVR,B00B30N7AQ,ohdanigirl,"[0, 0]",0.0,Good screen protector. Does it's job and I'm able to see photos clearly through it.,5,Five Stars,1405987200,"07 22, 2014",7/22/2014,good screen protector does its job and im able to see photos clearly through it,good screen protector job im able see photos clearly,22-Jul-14,83,15,Electronics|Camera & Photo|Accessories|Digital Camera Accessories|Screen Protector Foils,Camera & Photo,"GGS self-Adhesive protectors do not use glue - they connect to the LCD screen with a strong silicon adhesive for fast, easy and gapless installation without affecting the sensitivity of the touch screen. They also ultra thin - just 0.3mm.  GGS protectors have a frame design makes them look and feel like they are part of the camera.|Features * Automatic installation activated by touch * Impact resistant and shatter proof * Adhesive free * Anti glare * Smudge resistant * Touch and Swivel screen compatible * No glue residue after removal * Frame design|Specification: * Material: Hardened Optical Glass * Application: Electrostatic Attraction * Hardness: 8H * Light Transmittance: over 90% * Layers: 6 * Max impact force: 12 kg/CM2 * Thickness: 0.3mm * Absorptive Force: 100g/CM2|Package content: 1 X GGS Self-Adhesive Glass LCD Screen Protector for 6D",GGS Optical Glass Reuse Camera LCD Screen Protector for Canon 6D DSLR,GGS,10.97,positive,0.6808,0.43333333333333335,0.0,positive
AHFGCH8LANEZK,B00J4O573S,Dana G.,"[0, 0]",0.0,"My kids are past the age of having to be entertained by cartoons in the car, thankfully.  I have tried this in my car a few times myself.  My car headrests are very hard to raise up, which I keep them in the lowest position because I am short and can't see if they are up, plus nobody really tall sits in my front seats anyway.  Once I finally get the headrest raised, then this case is really kind of hard to hook onto them.  Getting the hooks off is no problem, but I feel like I might snap the elastic when I'm trying to put them on.  Once the hooks are on, this thing is pretty cool.  It does not budge because it is very snug.  You can move it up and down on the headrest prongs (for lack of a better term) and it will be solid.As far as the case goes, I really love it.  Even though I hardly ever use the case as a ""car cartoon viewer"" the case is awesome in itself.  I love the more rubbery feel of the case that the iPad snaps into more than the hard plastic feel of my other cases.  Also when I watch my baseball games on my iPad on my couch, I can pop out the hooks and improve viewing angle if the cover being propped up isn't high enough.  The case is very sturdy and has a nice feel to it.  There is a small space for the back speaker for the retina display iPad Mini which isn't on the regular iPad Mini.  This case does not take up a lot of space, so it still fits into my padded zip up case if I need it to.  Generally this case is sturdy enough on its own, but going through the airport and all that, I like a little extra protection.",5,Versatile and sturdy case for iPad Mini Retina,1405987200,"07 22, 2014",7/22/2014,my kids are past the age of having to be entertained by cartoons in the car thankfully i have tried this in my car a few times myself my car headrests are very hard to raise up which i keep them in the lowest position because i am short and cant see if they are up plus nobody really tall sits in my front seats anyway once i finally get the headrest raised then this case is really kind of hard to hook onto them getting the hooks off is no problem but i feel like i might snap the elastic when im trying to put them on once the hooks are on this thing is pretty cool it does not budge because it is very snug you can move it up and down on the headrest prongs for lack of a better term and it will be solidas far as the case goes i really love it even though i hardly ever use the case as a car cartoon viewer the case is awesome in itself i love the more rubbery feel of the case that the ipad snaps into more than the hard plastic feel of my other cases also when i watch my baseball games on my ipad on my couch i can pop out the hooks and improve viewing angle if the cover being propped up isnt high enough the case is very sturdy and has a nice feel to it there is a small space for the back speaker for the retina display ipad mini which isnt on the regular ipad mini this case does not take up a lot of space so it still fits into my padded zip up case if i need it to generally this case is sturdy enough on its own but going through the airport and all that i like a little extra protection,kids past age entertained cartoons car thankfully tried car few times car headrests very hard raise keep lowest position short cant see plus nobody really tall sits front seats anyway finally get headrest raised case really kind hard hook onto getting hooks no problem feel like might snap elastic when im trying put hooks thing pretty cool not budge very snug can move headrest prongs lack better term will solidas far case goes really love even though hardly ever use case car cartoon viewer case awesome love more rubbery feel case ipad snaps more than hard plastic feel other cases also when watch baseball games ipad couch can pop hooks improve viewing angle cover propped isnt high enough case very sturdy nice feel there small space back speaker retina display ipad mini isnt regular ipad mini case not take lot space so still fits padded zip case need generally case sturdy enough own going airport all like little extra protection,22-Jul-14,1559,315,"Electronics|Computers & Accessories|Tablet Accessories|Bags, Cases & Sleeves|Cases",Computers,"Speck's ShowFolio for iPad mini and iPad mini with Retina Display creates an easy-in-car viewing experience while providing protection for your iPad mini. Simply pull out the fold-away clips and attach the ShowFolio to the seat headrest posts on most cars. You have a simple way to provide rear passenger video viewing. When not in use for entertainment, the ShowFolio shifts into a tri-fold stand for a variety of angles, or folds over the iPad mini for complete protection. Made with the Shift Modular System that allows you to change Frames, Covers and Backs to optimize your iPad mini functionality.",Speck Products ShowFolio Case for iPad mini with Retina Display (SPK-A2779),Speck,,positive,0.9879,0.13767676767676768,0.0,positive
